1,9,10,6,1,5,0,0,0,0,0,5,0,0,0,4,7,0,0,8,4,56,1,28,0,0,0,0,0,0
2,1,7,6,5,10,0,0,0,0,0,3,0,0,0,4,7,3,0,0,3,200,1,20,0,0,0,0,0,0
3,6,10,9,2,3,0,0,0,0,0,0,9,3,0,0,3,0,0,2,8,100,1,25,0,0,0,0,0,0
4,9,5,2,10,4,0,0,0,0,0,0,4,0,3,1,0,0,0,7,7,308,1,22,0,0,0,0,0,0
5,7,2,3,6,4,0,0,0,0,0,0,9,8,6,0,2,9,0,0,0,340,1,34,0,0,0,0,0,0
6,10,4,8,1,3,0,0,0,0,0,9,0,5,7,0,0,0,4,0,3,224,1,28,0,0,0,0,0,0
7,7,6,8,5,2,0,0,0,0,0,0,2,0,0,8,9,8,1,0,0,168,1,28,0,0,0,0,0,0
8,5,2,8,7,6,0,0,0,0,0,0,8,0,0,8,9,8,6,0,0,624,1,39,0,0,0,0,0,0
9,10,1,2,9,8,0,0,0,0,0,7,6,0,0,0,0,0,3,6,7,406,1,29,0,0,0,0,0,0
10,7,10,2,8,9,0,0,0,0,0,0,7,0,0,0,0,4,8,8,5,384,1,32,0,0,0,0,0,0
11,9,1,2,3,4,0,0,0,0,0,9,4,7,5,0,0,0,0,1,0,104,1,26,0,0,0,0,0,0
12,2,3,8,10,6,0,0,0,0,0,0,5,3,0,0,3,0,7,0,4,308,1,22,0,0,0,0,0,0
13,8,7,2,9,3,0,0,0,0,0,0,2,2,0,0,0,4,5,7,0,240,1,20,0,0,0,0,0,0
14,10,8,7,2,3,0,0,0,0,0,0,3,8,0,0,0,5,2,0,6,240,1,24,0,0,0,0,0,0
15,9,7,5,3,1,0,0,0,0,0,7,0,7,0,3,0,8,0,7,0,192,1,32,0,0,0,0,0,0
16,4,10,7,1,5,0,0,0,0,0,8,0,0,2,5,0,5,0,0,3,46,1,23,0,0,0,0,0,0
17,2,8,4,1,3,0,0,0,0,0,2,1,8,5,0,0,0,6,0,0,44,1,22,0,0,0,0,0,0
18,6,1,2,8,4,0,0,0,0,0,9,9,0,1,0,8,0,1,0,0,168,1,28,0,0,0,0,0,0
19,8,2,1,10,7,0,0,0,0,0,3,4,0,0,0,0,8,5,0,6,104,1,26,0,0,0,0,0,0
20,3,7,6,5,4,0,0,0,0,0,0,0,3,4,2,5,4,0,0,0,72,1,18,0,0,0,0,0,0
21,2,5,1,9,4,0,0,0,0,0,7,2,0,6,1,0,0,0,8,0,384,1,24,0,0,0,0,0,0
22,10,8,7,1,9,0,0,0,0,0,1,0,0,0,0,0,1,4,7,8,168,1,21,0,0,0,0,0,0
23,7,9,10,3,8,0,0,0,0,0,0,0,1,0,0,0,8,6,1,6,44,1,22,0,0,0,0,0,0
24,1,2,5,9,3,0,0,0,0,0,8,2,5,0,1,0,0,0,4,0,40,1,20,0,0,0,0,0,0
25,3,9,1,5,4,0,0,0,0,0,9,0,6,5,8,0,0,0,7,0,70,1,35,0,0,0,0,0,0
26,5,7,4,2,3,0,0,0,0,0,0,2,9,4,7,0,7,0,0,0,232,1,29,0,0,0,0,0,0
27,4,7,5,2,6,0,0,0,0,0,0,6,0,2,2,7,3,0,0,0,200,1,20,0,0,0,0,0,0
28,6,1,7,4,5,0,0,0,0,0,4,0,0,2,9,9,2,0,0,0,260,1,26,0,0,0,0,0,0
29,1,5,4,6,2,0,0,0,0,0,8,7,0,8,5,8,0,0,0,0,360,1,36,0,0,0,0,0,0
30,3,5,6,2,8,0,0,0,0,0,0,3,7,0,6,3,0,5,0,0,240,1,24,0,0,0,0,0,0
