1,65,0,2
1,80,2,3
1,48,5,7
1,23,12,8
1,64,20,3
1,1,23,6
1,25,29,1
1,62,30,5
1,16,35,6
1,46,41,6
1,3,47,2
1,11,49,7
1,20,56,1
1,74,57,5
1,7,62,5
1,50,67,7
1,31,74,6
1,57,80,6
1,34,86,3
1,29,89,2
1,6,91,4
1,73,95,1
1,5,96,1
1,47,97,9
1,77,106,3
1,13,109,3
1,26,112,2
1,15,114,3
1,68,117,2
1,55,119,3
1,61,122,2
1,39,124,1
1,27,125,4
1,10,129,2
1,72,131,3
1,8,134,3
1,14,137,9
1,36,146,9
1,32,155,6
1,37,161,3
1,70,164,4
1,41,168,5
1,78,173,6
1,79,179,3
1,28,214,5
1,21,262,6
1,66,268,9
1,71,277,7
1,53,284,8
1,44,292,7
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,80,0,1
2,11,1,3
2,60,4,9
2,35,13,7
2,68,20,5
2,17,25,6
2,48,31,3
2,45,34,7
2,20,41,2
2,51,43,1
2,53,44,4
2,3,61,8
2,33,72,5
2,67,77,9
2,40,86,2
2,50,88,6
2,18,96,4
2,74,100,9
2,34,109,9
2,5,118,2
2,76,120,4
2,10,124,3
2,71,127,3
2,55,144,7
2,52,153,8
2,43,161,1
2,63,164,9
2,37,173,8
2,49,181,2
2,42,185,5
2,9,202,5
2,28,207,7
2,4,236,9
2,14,245,5
2,54,250,8
2,12,258,6
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
2,0,0,0
3,50,0,5
3,34,5,1
3,18,6,5
3,62,11,6
3,60,17,1
3,80,18,5
3,65,23,5
3,23,28,6
3,19,34,3
3,3,37,5
3,31,42,1
3,40,43,5
3,15,48,9
3,58,57,6
3,73,63,5
3,68,68,9
3,13,77,3
3,45,80,6
3,74,86,3
3,57,89,7
3,29,96,2
3,69,98,6
3,22,104,5
3,47,109,7
3,36,116,9
3,56,125,9
3,76,134,4
3,39,138,4
3,77,142,2
3,52,144,6
3,37,150,5
3,4,158,5
3,2,163,2
3,43,176,1
3,72,196,9
3,28,219,8
3,32,230,3
3,14,233,9
3,54,242,6
3,12,264,2
3,66,277,2
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
4,1,0,6
4,46,6,4
4,65,10,8
4,62,18,1
4,48,19,4
4,16,23,6
4,64,29,9
4,35,38,7
4,23,45,4
4,58,49,2
4,76,51,7
4,77,58,2
4,59,60,4
4,41,64,9
4,30,73,6
4,33,79,5
4,67,86,8
4,74,94,5
4,34,99,9
4,75,108,5
4,71,118,8
4,55,126,7
4,27,133,2
4,36,135,5
4,8,148,5
4,2,153,6
4,38,159,2
4,70,161,2
4,79,182,1
4,52,240,8
4,21,256,6
4,44,281,6
4,78,294,9
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
4,0,0,0
5,64,0,3
5,25,3,2
5,80,5,8
5,17,13,8
5,35,21,3
5,20,24,2
5,31,26,6
5,65,32,5
5,50,37,5
5,16,42,9
5,46,51,2
5,61,53,3
5,24,56,8
5,19,64,6
5,11,70,4
5,74,74,9
5,40,83,3
5,39,86,5
5,26,91,5
5,7,96,2
5,57,98,8
5,6,106,5
5,29,111,1
5,56,112,5
5,67,117,4
5,18,121,8
5,5,129,7
5,47,136,2
5,28,138,9
5,8,147,1
5,32,148,4
5,4,152,6
5,36,158,7
5,2,165,6
5,43,171,5
5,38,176,7
5,27,183,5
5,75,188,7
5,51,195,8
5,37,203,9
5,41,212,3
5,66,279,5
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
6,16,0,2
6,73,2,4
6,17,6,6
6,47,12,5
6,25,17,9
6,60,26,2
6,35,28,7
6,79,35,2
6,72,37,5
6,64,42,6
6,24,48,8
6,23,56,2
6,19,58,4
6,30,62,9
6,15,71,4
6,67,75,2
6,44,77,7
6,9,84,2
6,57,86,2
6,54,88,6
6,12,94,8
6,77,109,9
6,6,118,6
6,10,127,1
6,22,133,5
6,56,138,5
6,76,143,7
6,38,150,1
6,63,160,4
6,70,168,8
6,27,188,8
6,42,196,7
6,51,203,7
6,41,215,5
6,59,226,1
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
7,25,0,1
7,23,1,9
7,64,10,5
7,16,15,6
7,24,21,5
7,19,26,4
7,60,30,9
7,1,39,8
7,31,47,9
7,3,56,5
7,46,61,3
7,40,64,3
7,67,67,7
7,11,74,6
7,50,80,8
7,56,88,1
7,26,89,2
7,7,91,1
7,68,92,9
7,5,101,4
7,73,105,9
7,6,114,3
7,33,117,4
7,34,121,5
7,22,126,7
7,77,133,9
7,13,142,3
7,2,145,7
7,43,152,6
7,63,158,2
7,79,160,5
7,38,165,5
7,27,170,6
7,42,176,9
7,69,185,5
7,72,190,6
7,9,196,6
7,28,202,5
7,59,207,9
7,14,216,6
7,32,222,8
7,4,230,6
7,54,236,2
7,52,238,2
7,12,240,6
7,49,246,5
7,21,251,5
7,66,256,3
7,51,259,7
7,71,266,5
7,44,271,1
7,53,272,6
7,78,278,9
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
8,60,0,2
8,65,2,5
8,25,7,7
8,20,14,9
8,40,23,9
8,26,32,7
8,24,39,8
8,62,47,8
8,1,55,8
8,33,63,9
8,46,72,6
8,7,78,8
8,58,86,2
8,18,88,8
8,57,96,1
8,22,97,7
8,29,104,5
8,76,109,3
8,61,112,6
8,10,118,5
8,13,123,5
8,6,128,4
8,68,132,8
8,47,140,1
8,55,141,3
8,38,144,2
8,70,146,4
8,45,150,3
8,9,153,4
8,69,157,1
8,30,158,8
8,49,166,8
8,43,177,1
8,75,195,9
8,42,204,3
8,21,270,7
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
