1,1,7,3,9,6,5,4,10,8,2,2,2,7,1,1,3,8,2,5,4,70,1,35,0,0,0,0,0,0
2,10,5,1,2,3,6,8,7,9,4,5,4,1,3,6,6,8,8,5,2,576,1,48,0,0,0,0,0,0
3,9,7,10,8,4,1,3,2,6,5,4,3,3,6,1,8,8,9,8,9,236,1,59,0,0,0,0,0,0
4,4,1,8,2,3,10,6,5,9,7,7,2,7,8,9,5,1,5,7,5,1008,1,56,0,0,0,0,0,0
5,6,4,8,7,5,2,1,3,9,10,5,6,1,9,2,5,4,7,7,5,612,1,51,0,0,0,0,0,0
6,2,10,3,9,7,4,5,1,8,6,5,2,8,2,8,5,2,2,6,8,480,1,48,0,0,0,0,0,0
7,8,4,3,6,9,7,5,2,1,10,5,9,5,1,9,6,1,8,4,4,416,1,52,0,0,0,0,0,0
8,5,4,9,3,6,2,10,1,8,7,9,9,4,7,2,5,1,6,8,1,936,1,52,0,0,0,0,0,0
9,6,2,9,7,5,1,10,3,4,8,7,9,7,6,2,3,4,7,3,8,1008,1,56,0,0,0,0,0,0
10,3,2,1,4,9,10,5,6,8,7,7,5,2,7,4,2,3,7,5,1,688,1,43,0,0,0,0,0,0
11,5,3,7,6,8,1,9,10,4,2,9,4,4,1,2,9,2,5,1,6,172,1,43,0,0,0,0,0,0
12,10,1,9,4,3,7,5,2,8,6,5,7,8,6,6,4,8,6,6,5,1098,1,61,0,0,0,0,0,0
13,2,8,6,10,3,1,7,9,5,4,7,5,6,8,6,7,8,1,2,6,896,1,56,0,0,0,0,0,0
14,10,6,7,1,8,9,3,4,2,5,7,6,1,1,8,8,8,2,3,1,540,1,45,0,0,0,0,0,0
15,6,5,4,3,7,8,1,2,10,9,2,1,7,8,9,8,3,9,5,8,480,1,60,0,0,0,0,0,0
16,7,10,1,9,5,3,2,6,4,8,6,5,4,5,5,8,9,4,2,5,106,1,53,0,0,0,0,0,0
17,7,5,6,3,1,9,2,8,10,4,5,9,8,4,5,4,7,6,4,2,108,1,54,0,0,0,0,0,0
18,2,8,10,6,1,4,3,7,5,9,1,8,7,2,2,8,6,6,1,7,384,1,48,0,0,0,0,0,0
19,2,7,4,5,6,9,10,8,3,1,4,8,1,2,6,4,9,8,3,2,188,1,47,0,0,0,0,0,0
20,6,3,7,2,4,1,10,5,8,9,8,6,8,4,8,9,7,3,3,3,236,1,59,0,0,0,0,0,0
21,6,10,1,2,7,5,3,4,9,8,9,1,4,9,1,2,1,4,4,2,740,1,37,0,0,0,0,0,0
22,10,8,5,7,6,2,3,1,9,4,9,9,4,9,6,7,3,3,1,4,550,1,55,0,0,0,0,0,0
23,7,9,5,1,3,4,2,8,6,10,6,5,7,8,8,2,8,7,1,7,236,1,59,0,0,0,0,0,0
24,8,7,1,10,5,6,2,4,9,3,9,4,2,7,3,9,2,3,2,6,94,1,47,0,0,0,0,0,0
25,3,6,10,1,9,5,2,8,4,7,5,2,7,3,7,8,9,4,1,2,96,1,48,0,0,0,0,0,0
26,1,4,3,5,2,9,10,8,6,7,6,9,9,6,5,6,4,6,6,2,472,1,59,0,0,0,0,0,0
27,10,5,6,4,2,3,7,1,9,8,5,2,2,1,4,6,6,7,6,1,480,1,40,0,0,0,0,0,0
28,5,8,4,9,6,1,10,7,2,3,7,3,4,6,2,6,3,9,4,1,540,1,45,0,0,0,0,0,0
29,9,7,6,10,3,2,8,1,4,5,3,2,7,7,9,7,7,2,4,7,770,1,55,0,0,0,0,0,0
30,4,6,1,10,3,7,8,5,9,2,1,7,3,1,4,1,7,2,1,4,434,1,31,0,0,0,0,0,0
31,8,2,7,6,5,4,1,9,3,10,4,9,1,7,7,5,7,5,4,8,228,1,57,0,0,0,0,0,0
32,2,1,5,9,4,6,7,3,8,10,7,6,9,8,4,9,6,1,4,6,840,1,60,0,0,0,0,0,0
33,9,4,3,2,1,8,6,5,7,10,6,7,4,9,6,8,6,8,8,1,630,1,63,0,0,0,0,0,0
34,8,5,6,7,4,10,3,2,1,9,9,6,7,8,3,7,4,4,2,2,416,1,52,0,0,0,0,0,0
35,6,10,8,9,2,7,5,4,3,1,5,3,7,2,8,6,7,6,3,2,98,1,49,0,0,0,0,0,0
36,1,9,8,2,4,6,5,10,3,7,9,7,8,2,3,1,6,6,1,7,700,1,50,0,0,0,0,0,0
