1,6,8,2,4,5,1,3,9,10,7,2,2,7,5,6,8,5,5,5,2,94,1,47,0,0,0,0,0,0
2,8,7,10,3,6,5,4,2,1,9,8,1,3,6,5,3,3,2,8,6,540,1,45,0,0,0,0,0,0
3,3,6,10,9,1,4,8,2,5,7,8,2,9,5,4,3,3,7,9,6,224,1,56,0,0,0,0,0,0
4,10,9,3,4,2,6,8,1,5,7,7,1,9,9,3,9,3,9,3,4,1026,1,57,0,0,0,0,0,0
5,6,1,3,10,4,8,9,5,7,2,9,3,7,3,4,3,8,1,1,4,516,1,43,0,0,0,0,0,0
6,4,1,3,2,10,7,5,6,9,8,3,2,4,6,9,2,9,5,6,2,480,1,48,0,0,0,0,0,0
7,2,9,7,8,10,5,6,3,1,4,8,7,6,7,7,4,6,4,1,6,448,1,56,0,0,0,0,0,0
8,1,2,7,6,8,3,10,9,4,5,6,8,6,7,9,1,1,3,4,6,918,1,51,0,0,0,0,0,0
9,8,10,7,4,5,1,6,3,9,2,5,8,7,6,8,2,5,3,5,5,972,1,54,0,0,0,0,0,0
10,8,9,10,5,3,2,1,6,4,7,3,1,8,7,4,2,4,9,7,9,864,1,54,0,0,0,0,0,0
11,6,7,4,1,8,10,5,3,9,2,7,9,1,2,4,5,1,9,6,1,180,1,45,0,0,0,0,0,0
12,10,3,5,9,7,2,4,6,8,1,4,8,4,6,8,2,7,9,6,2,1008,1,56,0,0,0,0,0,0
13,5,9,6,4,2,7,1,10,8,3,9,6,9,6,5,4,1,6,7,1,864,1,54,0,0,0,0,0,0
14,2,8,1,5,6,3,9,7,10,4,3,1,9,5,1,3,6,4,1,6,468,1,39,0,0,0,0,0,0
15,5,10,6,9,1,4,7,2,3,8,6,8,6,5,3,2,8,2,3,7,400,1,50,0,0,0,0,0,0
16,10,8,6,3,2,4,7,1,5,9,4,7,1,9,3,1,6,1,7,9,96,1,48,0,0,0,0,0,0
17,8,10,9,6,5,1,3,7,4,2,6,1,3,7,2,6,7,4,6,9,102,1,51,0,0,0,0,0,0
18,6,4,3,8,5,7,1,10,9,2,3,9,6,1,6,1,1,5,9,4,360,1,45,0,0,0,0,0,0
19,8,1,4,10,9,3,5,2,6,7,5,8,7,7,7,7,2,7,7,6,252,1,63,0,0,0,0,0,0
20,6,2,10,8,4,3,1,7,9,5,1,4,7,8,4,1,2,5,4,8,176,1,44,0,0,0,0,0,0
21,5,7,10,3,2,9,6,4,8,1,9,9,9,6,3,8,9,1,2,8,1280,1,64,0,0,0,0,0,0
22,1,9,7,6,8,5,4,2,10,3,2,5,8,5,5,6,9,9,3,7,590,1,59,0,0,0,0,0,0
23,6,3,2,7,9,5,4,10,8,1,2,2,3,7,1,3,8,1,9,1,148,1,37,0,0,0,0,0,0
24,4,8,1,3,5,9,6,10,7,2,6,1,2,5,3,4,2,9,3,3,76,1,38,0,0,0,0,0,0
25,9,5,8,4,2,10,1,7,3,6,5,3,2,7,5,7,7,9,5,3,106,1,53,0,0,0,0,0,0
26,8,1,7,5,9,3,2,6,4,10,6,3,7,4,6,8,8,2,8,9,488,1,61,0,0,0,0,0,0
27,2,5,8,1,3,7,9,4,6,10,4,2,5,1,8,3,9,2,5,9,576,1,48,0,0,0,0,0,0
28,8,7,10,9,1,2,4,6,5,3,6,9,7,3,6,9,3,5,2,3,636,1,53,0,0,0,0,0,0
29,7,9,6,3,2,4,10,1,5,8,9,2,2,7,5,3,5,3,7,3,644,1,46,0,0,0,0,0,0
30,4,9,2,7,8,3,1,10,6,5,8,9,4,4,2,2,3,7,8,1,672,1,48,0,0,0,0,0,0
31,8,5,3,4,7,1,10,6,9,2,9,9,1,6,7,1,2,4,5,8,208,1,52,0,0,0,0,0,0
32,7,5,8,3,10,2,1,9,6,4,3,4,8,1,4,3,8,8,9,9,798,1,57,0,0,0,0,0,0
33,4,1,10,6,9,5,7,2,3,8,3,4,3,9,2,7,9,4,8,4,530,1,53,0,0,0,0,0,0
34,4,2,7,10,8,6,5,1,3,9,4,8,7,6,5,7,6,1,2,4,400,1,50,0,0,0,0,0,0
35,5,7,1,8,2,9,3,6,4,10,7,9,7,4,2,6,7,5,7,7,122,1,61,0,0,0,0,0,0
36,6,3,1,10,7,9,8,4,5,2,5,9,1,8,3,6,5,5,5,9,784,1,56,0,0,0,0,0,0
37,7,4,3,2,9,10,8,5,6,1,5,3,1,3,4,7,8,2,5,8,736,1,46,0,0,0,0,0,0
38,6,10,9,5,4,8,7,2,3,1,2,9,7,2,5,7,8,2,7,9,1044,1,58,0,0,0,0,0,0
39,5,10,8,6,9,1,4,3,2,7,3,4,5,2,9,1,4,9,4,5,552,1,46,0,0,0,0,0,0
40,8,7,3,1,9,2,10,6,4,5,7,3,9,1,5,1,3,5,8,7,392,1,49,0,0,0,0,0,0
41,7,10,1,9,2,3,8,5,6,4,9,9,9,4,5,8,1,8,3,9,1170,1,65,0,0,0,0,0,0
42,8,7,5,1,2,3,10,4,6,9,2,8,3,6,1,9,1,2,3,5,640,1,40,0,0,0,0,0,0
43,8,10,1,4,2,9,7,3,6,5,2,6,4,3,6,1,9,4,9,3,940,1,47,0,0,0,0,0,0
44,8,7,1,6,10,4,2,5,9,3,6,7,5,9,9,8,9,1,5,9,1360,1,68,0,0,0,0,0,0
45,2,7,8,1,9,4,3,5,10,6,7,7,9,6,3,6,7,3,1,2,612,1,51,0,0,0,0,0,0
46,9,1,5,2,4,3,6,10,7,8,5,1,8,2,9,6,1,4,9,7,208,1,52,0,0,0,0,0,0
47,2,8,1,4,7,6,9,5,3,10,1,8,5,3,8,7,5,5,3,8,530,1,53,0,0,0,0,0,0
48,1,7,2,9,10,5,3,4,8,6,5,2,6,9,9,6,9,6,9,8,414,1,69,0,0,0,0,0,0
49,8,2,9,10,5,3,7,1,4,6,4,7,4,5,5,5,1,8,3,1,774,1,43,0,0,0,0,0,0
50,6,7,5,4,8,2,9,3,10,1,8,1,3,3,1,7,7,3,9,1,258,1,43,0,0,0,0,0,0
51,5,9,3,1,4,7,2,10,6,8,6,9,4,5,8,5,3,2,4,8,864,1,54,0,0,0,0,0,0
52,2,7,10,1,6,5,3,9,4,8,1,3,8,2,3,8,8,9,8,5,990,1,55,0,0,0,0,0,0
53,9,8,5,3,6,4,10,1,7,2,5,3,1,5,9,4,9,5,2,2,900,1,45,0,0,0,0,0,0
54,8,2,5,4,6,1,3,10,7,9,8,6,8,2,8,4,4,7,6,8,1220,1,61,0,0,0,0,0,0
55,9,6,2,7,5,3,4,1,8,10,5,3,2,6,7,4,2,5,1,9,616,1,44,0,0,0,0,0,0
56,2,5,1,9,6,7,10,4,8,3,3,6,5,7,3,5,5,6,7,4,408,1,51,0,0,0,0,0,0
57,9,7,2,6,1,3,8,5,10,4,9,4,2,2,2,2,4,8,8,3,264,1,44,0,0,0,0,0,0
58,3,7,8,9,2,1,10,4,6,5,6,1,3,4,5,6,4,4,6,5,264,1,44,0,0,0,0,0,0
59,7,1,6,5,9,10,8,4,3,2,2,5,1,5,5,9,5,2,6,8,864,1,48,0,0,0,0,0,0
60,6,7,4,10,2,9,5,1,8,3,3,1,8,3,6,3,8,9,1,1,86,1,43,0,0,0,0,0,0
61,2,8,10,4,1,7,6,3,9,5,9,6,1,1,6,3,6,6,1,1,320,1,40,0,0,0,0,0,0
62,2,7,6,3,10,5,1,8,9,4,7,8,2,5,5,8,1,4,4,9,106,1,53,0,0,0,0,0,0
63,8,5,6,9,2,4,10,3,7,1,3,4,2,7,1,6,5,6,5,9,672,1,48,0,0,0,0,0,0
64,3,10,9,5,6,1,4,2,8,7,9,5,2,7,7,2,1,4,3,5,90,1,45,0,0,0,0,0,0
65,8,1,5,2,4,7,3,6,9,10,3,6,7,5,7,8,2,2,4,2,92,1,46,0,0,0,0,0,0
66,2,1,9,5,7,8,6,4,10,3,5,9,1,9,2,6,5,6,9,6,1160,1,58,0,0,0,0,0,0
67,4,9,10,1,3,6,8,2,7,5,4,4,3,4,2,4,3,1,5,8,228,1,38,0,0,0,0,0,0
68,3,10,1,4,7,6,2,5,9,8,6,9,8,6,5,4,6,8,9,2,378,1,63,0,0,0,0,0,0
69,6,5,2,9,4,8,3,1,10,7,5,4,4,6,6,7,2,4,1,6,540,1,45,0,0,0,0,0,0
70,4,9,1,10,3,8,2,7,6,5,9,5,2,3,7,6,3,1,1,8,630,1,45,0,0,0,0,0,0
71,8,6,10,1,4,3,2,9,7,5,8,5,1,3,6,1,4,6,9,8,918,1,51,0,0,0,0,0,0
72,10,8,7,2,3,6,5,1,9,4,9,8,6,6,9,6,8,7,9,2,1120,1,70,0,0,0,0,0,0
73,4,8,7,9,10,6,1,2,5,3,6,3,1,9,9,3,1,1,3,8,440,1,44,0,0,0,0,0,0
74,5,3,7,9,1,10,8,4,2,6,8,2,5,9,2,4,2,7,3,4,276,1,46,0,0,0,0,0,0
75,7,4,8,2,10,1,5,9,6,3,1,7,5,6,1,9,9,1,6,5,800,1,50,0,0,0,0,0,0
76,10,7,9,6,5,2,8,4,3,1,6,9,1,6,7,5,9,1,4,2,500,1,50,0,0,0,0,0,0
