1,7,6,8,3,4,9,1,5,10,2,9,8,8,9,3,1,2,7,2,4,106,1,53,0,0,0,0,0,0
2,3,5,6,4,2,10,9,1,8,7,7,9,9,4,1,3,8,4,4,4,636,1,53,0,0,0,0,0,0
3,7,8,4,10,2,5,3,9,6,1,4,1,3,8,9,1,6,2,6,4,176,1,44,0,0,0,0,0,0
4,6,5,10,9,1,4,7,8,2,3,1,9,5,5,7,7,4,3,4,5,900,1,50,0,0,0,0,0,0
5,2,8,6,4,1,10,9,3,5,7,1,9,4,4,8,6,4,2,7,6,612,1,51,0,0,0,0,0,0
6,4,2,10,6,5,7,3,1,8,9,6,4,4,3,4,1,1,4,5,6,380,1,38,0,0,0,0,0,0
7,10,1,7,8,6,9,4,2,5,3,5,4,6,4,6,7,5,9,3,8,456,1,57,0,0,0,0,0,0
8,6,5,9,3,4,7,1,10,2,8,7,3,5,4,4,6,8,1,8,6,936,1,52,0,0,0,0,0,0
9,2,6,10,8,3,9,1,4,5,7,8,4,9,5,9,3,2,8,8,3,1062,1,59,0,0,0,0,0,0
10,2,8,4,3,10,1,7,9,5,6,1,6,9,1,4,5,9,7,4,9,880,1,55,0,0,0,0,0,0
11,6,2,1,5,7,9,8,10,3,4,2,8,3,2,9,5,9,9,3,4,216,1,54,0,0,0,0,0,0
12,10,4,5,8,6,2,7,9,3,1,6,9,5,3,9,8,4,8,3,6,1098,1,61,0,0,0,0,0,0
13,2,3,5,8,6,10,7,4,9,1,1,7,6,5,3,8,5,6,7,4,832,1,52,0,0,0,0,0,0
14,7,8,1,10,6,5,3,2,9,4,1,7,1,7,2,1,1,5,2,4,372,1,31,0,0,0,0,0,0
15,1,2,4,9,7,8,10,5,6,3,5,2,9,9,9,1,6,6,7,7,488,1,61,0,0,0,0,0,0
16,9,2,4,8,6,7,10,1,3,5,7,1,1,4,3,9,2,9,7,4,94,1,47,0,0,0,0,0,0
17,3,2,4,1,6,9,10,8,7,5,9,7,8,1,7,6,5,4,7,7,122,1,61,0,0,0,0,0,0
18,3,5,8,10,2,7,9,4,6,1,6,2,7,2,6,5,7,2,6,1,352,1,44,0,0,0,0,0,0
19,7,2,5,8,1,9,6,10,4,3,4,4,7,5,3,3,5,9,9,4,212,1,53,0,0,0,0,0,0
20,7,1,5,10,6,2,9,8,4,3,5,8,2,9,8,3,9,8,7,5,256,1,64,0,0,0,0,0,0
21,10,9,1,2,3,6,7,5,8,4,3,3,1,2,1,9,8,2,2,1,640,1,32,0,0,0,0,0,0
22,10,7,1,2,9,4,5,6,3,8,3,1,1,6,1,4,5,7,7,6,410,1,41,0,0,0,0,0,0
23,5,9,2,10,7,6,4,1,3,8,8,1,3,3,9,5,5,2,7,7,200,1,50,0,0,0,0,0,0
24,2,9,5,10,3,8,1,7,6,4,6,6,5,8,9,9,1,6,9,9,136,1,68,0,0,0,0,0,0
25,7,6,1,5,8,3,4,9,2,10,7,4,3,2,1,9,3,6,4,1,80,1,40,0,0,0,0,0,0
26,6,1,5,3,4,10,2,7,9,8,1,7,4,7,3,6,7,3,8,5,408,1,51,0,0,0,0,0,0
27,4,7,5,2,1,8,9,10,3,6,7,1,9,2,7,5,1,9,2,7,600,1,50,0,0,0,0,0,0
28,9,6,8,10,1,2,4,5,7,3,3,3,3,5,2,6,9,3,4,3,492,1,41,0,0,0,0,0,0
29,1,7,10,6,5,4,9,2,8,3,2,3,8,2,2,7,3,5,8,5,630,1,45,0,0,0,0,0,0
30,10,9,1,8,5,2,3,7,6,4,1,2,3,7,7,5,8,4,1,1,546,1,39,0,0,0,0,0,0
31,5,10,2,7,9,4,3,8,1,6,1,2,7,9,5,9,7,3,9,3,220,1,55,0,0,0,0,0,0
32,1,2,9,10,4,8,5,6,7,3,3,4,4,5,8,9,5,5,4,4,714,1,51,0,0,0,0,0,0
33,1,3,7,2,8,10,5,4,6,9,5,6,4,1,8,9,1,3,1,2,400,1,40,0,0,0,0,0,0
34,8,2,1,10,6,4,7,9,3,5,7,2,9,4,4,4,1,3,9,7,400,1,50,0,0,0,0,0,0
35,10,3,7,5,4,9,2,8,1,6,8,1,5,9,3,6,4,6,6,8,112,1,56,0,0,0,0,0,0
36,6,10,1,7,5,8,2,3,4,9,4,9,1,7,6,2,2,9,5,2,658,1,47,0,0,0,0,0,0
37,3,2,7,5,4,10,1,6,9,8,4,1,6,3,1,3,7,7,2,3,592,1,37,0,0,0,0,0,0
38,10,9,6,2,7,5,8,1,3,4,3,9,7,5,7,4,6,1,9,3,972,1,54,0,0,0,0,0,0
39,5,9,4,10,7,2,1,6,8,3,7,4,9,7,8,7,5,4,4,4,708,1,59,0,0,0,0,0,0
40,5,3,10,8,2,1,9,7,4,6,7,4,7,7,4,1,9,6,5,7,456,1,57,0,0,0,0,0,0
41,9,4,7,2,1,3,8,6,10,5,4,3,9,6,9,3,3,1,5,8,918,1,51,0,0,0,0,0,0
42,7,4,9,1,3,10,2,5,8,6,5,6,6,3,9,1,4,5,8,6,848,1,53,0,0,0,0,0,0
43,7,9,3,1,8,5,4,2,6,10,9,7,3,7,2,8,2,7,4,9,1160,1,58,0,0,0,0,0,0
44,8,6,4,9,2,10,1,7,3,5,2,3,2,1,3,4,4,3,7,9,760,1,38,0,0,0,0,0,0
45,9,7,6,3,4,5,1,10,2,8,5,9,1,9,3,5,9,2,8,7,696,1,58,0,0,0,0,0,0
46,7,9,5,10,2,1,3,8,4,6,4,9,4,2,1,3,8,5,2,5,172,1,43,0,0,0,0,0,0
47,3,5,8,4,9,10,1,2,7,6,7,8,6,2,1,8,5,7,1,8,530,1,53,0,0,0,0,0,0
48,9,4,8,10,7,5,2,6,1,3,4,8,6,5,6,3,6,1,1,1,246,1,41,0,0,0,0,0,0
49,8,1,10,9,4,5,6,7,3,2,4,8,8,5,2,3,2,3,2,1,684,1,38,0,0,0,0,0,0
50,9,6,3,2,8,10,5,7,1,4,3,2,9,4,8,8,5,2,4,2,282,1,47,0,0,0,0,0,0
51,5,2,7,6,10,8,4,1,9,3,7,3,6,4,1,5,2,9,6,4,752,1,47,0,0,0,0,0,0
52,2,4,9,10,8,6,1,3,7,5,2,3,8,8,9,9,1,6,2,5,954,1,53,0,0,0,0,0,0
53,6,8,1,4,2,9,3,10,7,5,7,7,1,4,7,6,6,2,4,3,940,1,47,0,0,0,0,0,0
54,2,7,8,9,4,6,5,3,1,10,5,8,1,8,4,7,4,8,3,1,980,1,49,0,0,0,0,0,0
55,2,9,6,8,1,4,10,3,7,5,3,7,6,8,4,4,4,2,1,3,588,1,42,0,0,0,0,0,0
56,10,4,9,5,3,8,1,7,2,6,2,9,2,1,6,2,7,2,1,4,288,1,36,0,0,0,0,0,0
57,10,4,3,8,1,7,6,5,9,2,8,3,5,2,3,6,6,4,9,3,294,1,49,0,0,0,0,0,0
