1,8,6,9,3,1,5,10,2,7,4,5,5,7,3,3,5,5,3,8,6,100,1,50,0,0,0,0,0,0
2,3,7,4,5,1,9,8,10,2,6,5,1,6,4,7,5,6,5,2,8,588,1,49,0,0,0,0,0,0
3,6,1,4,5,7,2,9,8,10,3,6,5,5,7,3,7,2,5,8,4,208,1,52,0,0,0,0,0,0
4,1,7,8,9,6,5,10,4,3,2,7,6,6,3,9,2,6,4,3,4,900,1,50,0,0,0,0,0,0
5,3,8,6,1,9,7,2,5,4,10,4,9,9,7,5,8,4,2,9,9,792,1,66,0,0,0,0,0,0
6,6,2,3,7,8,4,10,5,1,9,3,1,6,8,2,2,7,3,5,1,380,1,38,0,0,0,0,0,0
7,7,6,10,5,2,4,1,9,3,8,1,3,2,5,8,8,6,1,2,2,304,1,38,0,0,0,0,0,0
8,2,3,4,9,6,5,10,7,8,1,7,8,3,3,8,2,4,7,6,2,900,1,50,0,0,0,0,0,0
9,3,2,1,4,8,10,7,9,6,5,3,3,3,2,8,6,1,3,7,4,720,1,40,0,0,0,0,0,0
10,7,5,10,1,4,8,6,3,9,2,5,8,4,6,4,7,2,1,9,7,848,1,53,0,0,0,0,0,0
11,8,4,1,7,9,6,10,5,3,2,3,6,8,9,9,8,5,2,3,9,248,1,62,0,0,0,0,0,0
12,4,10,2,7,8,5,1,6,9,3,3,7,6,5,3,7,5,2,8,8,972,1,54,0,0,0,0,0,0
13,2,8,1,7,3,4,6,10,5,9,6,6,4,8,7,5,4,2,6,7,880,1,55,0,0,0,0,0,0
14,8,9,5,2,1,7,10,6,3,4,2,7,2,8,8,2,3,7,1,8,576,1,48,0,0,0,0,0,0
15,5,4,9,1,3,8,2,10,7,6,3,7,4,5,3,8,3,2,8,6,392,1,49,0,0,0,0,0,0
16,8,9,1,7,4,3,6,10,5,2,9,2,4,4,9,3,2,4,4,7,96,1,48,0,0,0,0,0,0
17,9,7,3,4,2,6,8,5,10,1,6,5,9,9,4,8,6,3,7,1,116,1,58,0,0,0,0,0,0
18,1,10,4,5,2,3,7,6,8,9,6,2,2,8,7,1,5,6,2,6,360,1,45,0,0,0,0,0,0
19,3,1,7,10,5,9,8,2,6,4,5,8,2,3,1,3,1,8,3,8,168,1,42,0,0,0,0,0,0
20,6,9,2,8,4,5,3,7,1,10,3,8,5,6,3,6,6,9,2,6,216,1,54,0,0,0,0,0,0
21,4,1,3,2,9,6,5,7,8,10,1,6,6,6,6,6,6,8,6,2,1060,1,53,0,0,0,0,0,0
22,4,6,3,8,10,5,2,1,9,7,3,3,8,8,3,3,4,6,1,9,480,1,48,0,0,0,0,0,0
23,1,5,8,7,3,9,2,10,4,6,4,6,2,2,7,5,8,2,5,6,188,1,47,0,0,0,0,0,0
24,4,3,9,6,8,2,10,7,5,1,2,9,2,6,4,7,5,6,3,1,90,1,45,0,0,0,0,0,0
25,4,3,10,2,8,5,1,9,6,7,7,2,6,8,9,9,4,6,8,6,130,1,65,0,0,0,0,0,0
26,3,8,7,1,5,6,2,9,10,4,8,7,6,7,1,3,2,4,1,9,384,1,48,0,0,0,0,0,0
27,10,7,8,4,5,3,1,2,9,6,5,6,2,1,3,1,8,2,3,3,408,1,34,0,0,0,0,0,0
